,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
568,183,38:46.7,RESPONSE,,,,,,,
569,183,41:57.6,RISK,,,,,,,
570,183,44:25.9,REJECTED,EMPTY,,,,,,
571,184,00:00.0,,,,,,,,
572,193,07:25.9,RESPONSE,,,,,,,
573,193,43:04.0,RISK,,,,,,,
574,193,38:13.7,REJECTED,INCOME,,,,,,
575,194,50:40.3,RESPONSE,,,,,,,
576,194,45:06.7,RISK,,,,,,,
577,194,26:09.4,APPROVED,DIGITAL,34,6100,46,,,
578,194,46:00.8,,,,,,30134.49611,,
579,196,00:00.0,,,,,,,,
580,197,21:12.7,RESPONSE,,,,,,,
581,197,49:19.1,RISK,,,,,,,
582,197,35:50.6,APPROVED,PLASTIC,45,1900,41,,,
583,197,44:58.4,DELIVERED,,,,,,44620,0
584,197,11:42.3,,,,,,336.5728828,,
585,197,00:16.2,,,,,,361.5331536,,
586,200,54:39.4,RESPONSE,,,,,,,
587,200,44:19.4,RISK,,,,,,,
588,200,11:52.9,APPROVED,PLASTIC,35,2000,34,,,
589,200,15:20.0,DELIVERED,,,,,,44620,2
590,200,30:13.4,,,,,,168.4777635,,
591,200,46:01.8,,,,,,51.81980188,,
592,201,08:01.2,RESPONSE,,,,,,,
593,201,24:11.2,RISK,,,,,,,
594,201,28:44.1,REJECTED,MOP,,,,,,
595,202,35:15.5,RESPONSE,,,,,,,
596,202,39:15.1,RISK,,,,,,,
597,202,16:39.8,REJECTED,INCOME,,,,,,
598,203,05:43.4,RESPONSE,,,,,,,
599,203,13:27.5,RISK,,,,,,,
600,203,32:05.1,APPROVED,PLASTIC,46,20700,46,,,
601,203,22:34.8,DELIVERED,,,,,,53100,3
602,203,58:00.1,,,,,,112.3852573,,
603,205,00:00.0,,,,,,,,
604,206,00:00.0,,,,,,,,
605,207,00:00.0,,,,,,,,
606,208,00:00.0,,,,,,,,
607,209,04:35.8,RESPONSE,,,,,,,
608,209,54:08.1,RISK,,,,,,,
609,209,06:31.0,APPROVED,DIGITAL,40,4100,43,,,
610,209,59:00.3,,,,,,223.7186438,,
611,211,00:00.0,,,,,,,,
612,212,43:08.0,RESPONSE,,,,,,,
613,212,38:35.5,RISK,,,,,,,
614,212,10:46.9,APPROVED,DIGITAL,47,3600,48,,,
615,212,51:26.5,,,,,,964.0155962,,
616,212,06:05.0,,,,,,1697.442812,,
617,212,41:24.1,,,,,,94.40530136,,
618,212,50:27.1,,,,,,883.1669944,,
619,212,35:08.1,,,,,,103.7703137,,
620,213,23:26.2,RESPONSE,,,,,,,
621,213,18:39.9,RISK,,,,,,,
622,213,40:26.1,REJECTED,INCOME,,,,,,
623,216,32:21.6,RESPONSE,,,,,,,
624,216,44:21.3,RISK,,,,,,,
625,216,56:58.0,APPROVED,PLASTIC,33,32100,40,,,
626,216,04:36.7,DELIVERED,,,,,,44100,4
627,216,15:41.8,,,,,,2031.550174,,
628,216,41:48.9,,,,,,584.7999379,,
629,217,11:59.0,RESPONSE,,,,,,,
630,217,58:45.5,RISK,,,,,,,
631,217,29:45.3,APPROVED,PLASTIC,48,13400,47,,,
632,217,50:10.6,DELIVERED,,,,,,64000,1
633,218,41:28.0,RESPONSE,,,,,,,
634,218,31:03.8,RISK,,,,,,,
635,218,59:11.9,APPROVED,PLASTIC,47,39400,41,,,
636,218,59:47.5,DELIVERED,,,,,,44100,1
637,218,55:50.9,,,,,,61.95654613,,
638,218,36:53.3,,,,,,863.5383131,,
639,218,47:26.8,,,,,,229.1715038,,
640,218,43:34.6,,,,,,79.60474146,,
641,218,49:25.1,,,,,,1091.885878,,
642,219,35:29.9,RESPONSE,,,,,,,
643,219,37:34.9,RISK,,,,,,,
644,219,02:57.9,REJECTED,MOP,,,,,,
645,221,41:09.8,RESPONSE,,,,,,,
646,221,59:41.9,RISK,,,,,,,
647,221,14:35.3,APPROVED,DIGITAL,31,36400,41,,,
648,221,16:20.1,,,,,,2825.722413,,
649,221,18:48.6,,,,,,200.3004235,,
650,221,41:12.0,,,,,,47.4523791,,
651,221,59:28.9,,,,,,176.7826178,,
652,221,30:49.2,,,,,,139.0880271,,
653,222,29:12.8,RESPONSE,,,,,,,
654,222,13:39.8,RISK,,,,,,,
655,222,04:31.5,APPROVED,PLASTIC,42,6700,38,,,
656,222,16:02.8,DELIVERED,,,,,,44620,0
657,222,37:41.5,,,,,,743.2030866,,
658,222,59:26.3,,,,,,37.96479197,,
659,223,14:17.3,RESPONSE,,,,,,,
660,223,56:28.0,RISK,,,,,,,
661,223,28:10.9,APPROVED,PLASTIC,43,1300,42,,,
662,223,03:53.9,DELIVERED,,,,,,53100,2
663,223,11:41.3,,,,,,344.8293311,,
664,224,00:00.0,,,,,,,,
665,225,00:00.0,,,,,,,,
666,226,28:24.8,RESPONSE,,,,,,,
667,226,15:42.9,RISK,,,,,,,
668,226,08:29.2,APPROVED,PLASTIC,40,9100,47,,,
669,226,46:44.0,DELIVERED,,,,,,53100,0
670,226,51:40.1,,,,,,247.2893409,,
671,226,30:39.5,,,,,,16.74648284,,
672,226,15:44.7,,,,,,0.792747043,,
673,229,00:00.0,,,,,,,,
674,230,00:00.0,,,,,,,,
675,231,41:49.1,RESPONSE,,,,,,,
676,231,27:43.2,RISK,,,,,,,
677,231,32:56.1,APPROVED,PLASTIC,49,8800,37,,,
678,231,47:43.8,DELIVERED,,,,,,64000,2
679,231,51:37.0,,,,,,18937.57729,,
680,231,00:36.4,,,,,,292.6553784,,
681,232,17:14.7,RESPONSE,,,,,,,
682,232,01:24.0,RISK,,,,,,,
683,232,01:30.9,APPROVED,PLASTIC,48,18400,36,,,
684,232,17:56.9,DELIVERED,,,,,,11560,1
685,234,53:29.4,RESPONSE,,,,,,,
686,234,51:30.9,RISK,,,,,,,
687,234,28:16.8,APPROVED,PLASTIC,31,10000,45,,,
688,234,36:48.9,DELIVERED,,,,,,53100,1
689,234,35:18.7,,,,,,157.6322921,,
690,234,20:45.2,,,,,,703.8115737,,
691,234,28:30.6,,,,,,64.85665155,,
692,234,08:52.3,,,,,,617.6949682,,
693,234,20:32.9,,,,,,392.8421867,,
694,236,00:00.0,,,,,,,,
695,237,00:00.0,,,,,,,,
696,238,34:07.0,RESPONSE,,,,,,,
697,238,13:20.7,RISK,,,,,,,
698,238,25:12.2,APPROVED,PLASTIC,36,4700,33,,,
699,238,45:56.9,DELIVERED,,,,,,44100,3
700,238,14:00.7,,,,,,731.3471686,,
701,238,13:43.5,,,,,,48.05443622,,
702,239,51:55.3,RESPONSE,,,,,,,
703,239,29:44.4,RISK,,,,,,,
704,239,07:01.0,REJECTED,EMPTY,,,,,,
705,242,39:59.3,RESPONSE,,,,,,,
706,242,33:41.7,RISK,,,,,,,
707,242,52:19.6,APPROVED,PLASTIC,48,3000,46,,,
708,242,44:49.3,DELIVERED,,,,,,11560,2
709,242,01:14.1,,,,,,122.7882903,,
710,245,16:55.7,RESPONSE,,,,,,,
711,245,53:05.9,RISK,,,,,,,
712,245,34:09.7,APPROVED,PLASTIC,34,1400,44,,,
713,245,41:57.9,DELIVERED,,,,,,53100,2
714,245,28:51.7,,,,,,73.34815532,,
715,245,49:03.9,,,,,,2375.880465,,
716,245,50:06.7,,,,,,529.4222876,,
717,245,33:22.5,,,,,,286.2972484,,
718,245,57:43.8,,,,,,590.4990822,,
719,246,18:14.9,RESPONSE,,,,,,,
720,246,22:28.6,RISK,,,,,,,
721,246,37:44.1,APPROVED,PLASTIC,30,16800,36,,,
722,246,08:27.3,DELIVERED,,,,,,11560,2
723,247,11:56.6,RESPONSE,,,,,,,
724,247,39:53.9,RISK,,,,,,,
725,247,46:06.8,APPROVED,PLASTIC,35,4900,39,,,
726,247,58:18.3,DELIVERED,,,,,,53100,2
727,247,08:17.5,,,,,,399.5979398,,
728,249,44:50.8,RESPONSE,,,,,,,
729,249,37:58.6,RISK,,,,,,,
730,249,38:56.7,APPROVED,PLASTIC,35,9100,35,,,
731,249,26:08.0,DELIVERED,,,,,,44100,4
732,250,36:40.3,RESPONSE,,,,,,,
733,250,50:54.5,RISK,,,,,,,
734,250,38:23.4,APPROVED,DIGITAL,37,5000,34,,,
735,250,12:01.0,,,,,,2334.132033,,
736,250,19:47.2,,,,,,3912.142152,,
737,250,38:21.5,,,,,,318.8337218,,
738,250,49:54.6,,,,,,570.8627657,,
739,250,24:18.8,,,,,,740.3086467,,
740,251,00:00.0,,,,,,,,
741,252,00:00.0,,,,,,,,
742,253,24:15.1,RESPONSE,,,,,,,
743,253,54:38.0,RISK,,,,,,,
744,253,12:56.9,APPROVED,PLASTIC,45,8600,34,,,
745,253,22:34.6,DELIVERED,,,,,,44100,3
746,253,12:30.7,,,,,,365.1727441,,
747,253,35:44.9,,,,,,10.23444566,,
748,253,26:49.6,,,,,,66.42624273,,
749,253,43:40.5,,,,,,201.2467141,,
750,253,47:42.6,,,,,,2240.848465,,
751,254,00:00.0,,,,,,,,
752,255,33:21.4,RESPONSE,,,,,,,
753,255,18:23.9,RISK,,,,,,,
754,255,37:55.5,REJECTED,EMPTY,,,,,,
755,256,00:00.0,,,,,,,,
756,257,00:00.0,,,,,,,,
757,258,00:00.0,,,,,,,,
758,259,04:38.0,RESPONSE,,,,,,,
759,259,48:06.0,RISK,,,,,,,
760,259,08:01.7,REJECTED,USAGE,,,,,,
761,261,00:00.0,,,,,,,,
762,262,34:36.3,RESPONSE,,,,,,,
763,262,42:11.7,RISK,,,,,,,
764,262,45:09.4,APPROVED,PLASTIC,36,28500,37,,,
765,262,20:28.0,DELIVERED,,,,,,53100,2
766,262,13:05.5,,,,,,29.6229666,,
767,262,39:07.4,,,,,,3034.81704,,
768,262,14:01.9,,,,,,44.73732454,,
769,263,18:45.9,RESPONSE,,,,,,,
770,263,34:18.0,RISK,,,,,,,
771,263,15:28.6,APPROVED,PLASTIC,44,27900,31,,,
772,263,42:27.0,DELIVERED,,,,,,11560,0
773,263,48:49.1,,,,,,79.9746738,,
774,263,15:19.8,,,,,,2214.771945,,
775,263,38:46.2,,,,,,46.18199254,,
776,263,43:12.7,,,,,,4.399491108,,
777,264,29:41.7,RESPONSE,,,,,,,
778,264,29:28.8,RISK,,,,,,,
779,264,07:58.9,APPROVED,PLASTIC,40,3100,43,,,
780,264,06:35.4,DELIVERED,,,,,,53100,2
781,264,02:17.8,,,,,,176.0119984,,
782,265,00:00.0,,,,,,,,
783,266,00:00.0,,,,,,,,
784,268,04:53.4,RESPONSE,,,,,,,
785,268,00:52.1,RISK,,,,,,,
786,268,47:55.7,APPROVED,PLASTIC,45,5800,37,,,
787,268,25:24.8,DELIVERED,,,,,,53100,1
788,268,25:41.3,,,,,,1496.422606,,
789,268,28:27.8,,,,,,34.70521912,,
790,268,28:05.8,,,,,,69.08703914,,
791,268,43:25.6,,,,,,132.8328805,,
792,268,57:24.0,,,,,,803.1337741,,
793,269,36:53.5,RESPONSE,,,,,,,
794,269,25:17.0,RISK,,,,,,,
795,269,12:34.5,APPROVED,PLASTIC,35,17600,41,,,
796,269,06:17.9,DELIVERED,,,,,,44100,4
797,270,04:18.6,RESPONSE,,,,,,,
798,270,24:28.4,RISK,,,,,,,
799,270,00:20.5,APPROVED,DIGITAL,42,17700,35,,,
800,270,18:22.9,,,,,,509.9451052,,
801,270,22:03.4,,,,,,370.002964,,
802,271,00:00.0,,,,,,,,
803,272,35:34.6,RESPONSE,,,,,,,
804,272,13:45.0,RISK,,,,,,,
805,272,05:00.2,APPROVED,PLASTIC,35,2100,38,,,
806,272,17:18.6,DELIVERED,,,,,,11560,1
807,273,26:24.5,RESPONSE,,,,,,,
808,273,20:59.2,RISK,,,,,,,
809,273,51:11.2,APPROVED,DIGITAL,42,6200,48,,,
810,273,44:06.9,,,,,,718.9971088,,
811,274,41:03.3,RESPONSE,,,,,,,
812,274,58:20.6,RISK,,,,,,,
813,274,44:22.2,APPROVED,PLASTIC,43,19600,31,,,
814,274,51:56.1,DELIVERED,,,,,,11560,2
815,274,38:04.9,,,,,,49.22014282,,
816,274,15:04.3,,,,,,106.4669642,,
817,274,21:47.0,,,,,,87.35133274,,
818,274,46:15.8,,,,,,543.3702854,,
819,274,51:49.7,,,,,,310.4206725,,
820,275,47:23.7,RESPONSE,,,,,,,
821,275,08:52.8,RISK,,,,,,,
822,275,47:40.9,APPROVED,PLASTIC,48,200,32,,,
823,275,44:30.3,DELIVERED,,,,,,53100,2
824,275,12:58.0,,,,,,19.32494492,,
825,275,02:57.4,,,,,,30.31345913,,
826,275,07:29.4,,,,,,2247.477695,,
827,275,12:29.0,,,,,,41.44573894,,
828,276,33:03.6,RESPONSE,,,,,,,
829,276,29:26.4,RISK,,,,,,,
830,276,06:42.3,APPROVED,PLASTIC,43,8500,43,,,
831,276,32:54.8,DELIVERED,,,,,,44620,2
832,276,53:22.1,,,,,,2229.599098,,
833,276,07:13.1,,,,,,128.2605601,,
834,277,00:00.0,,,,,,,,
835,279,47:19.0,RESPONSE,,,,,,,
836,279,49:43.0,RISK,,,,,,,
837,279,17:16.7,APPROVED,PLASTIC,48,8600,45,,,
838,279,11:22.9,DELIVERED,,,,,,11560,3
839,279,27:59.4,,,,,,498.0771409,,
840,279,03:48.5,,,,,,179.6319101,,
841,280,59:35.4,RESPONSE,,,,,,,
842,280,50:38.9,RISK,,,,,,,
843,280,56:05.6,APPROVED,PLASTIC,44,2300,42,,,
844,280,24:14.3,DELIVERED,,,,,,11560,2
845,280,20:50.0,,,,,,78.09607416,,
846,280,10:17.9,,,,,,114.9523542,,
847,280,22:54.4,,,,,,601.0992625,,
848,280,56:44.0,,,,,,1394.115365,,
849,282,25:33.2,RESPONSE,,,,,,,
850,282,46:16.8,RISK,,,,,,,
851,282,58:06.2,REJECTED,MOP,,,,,,
852,284,03:56.7,RESPONSE,,,,,,,
853,284,40:44.2,RISK,,,,,,,
854,284,04:37.8,APPROVED,PLASTIC,48,0,43,,,
855,284,30:55.7,DELIVERED,,,,,,53100,1
856,285,55:36.2,RESPONSE,,,,,,,
857,285,15:20.6,RISK,,,,,,,
858,285,57:26.2,REJECTED,INCOME,,,,,,
859,286,00:00.0,,,,,,,,
860,288,03:18.7,RESPONSE,,,,,,,
861,288,32:45.7,RISK,,,,,,,
862,288,15:02.5,APPROVED,PLASTIC,44,5500,31,,,
863,288,58:56.7,DELIVERED,,,,,,53100,3
864,288,57:23.2,,,,,,152.4893734,,
865,289,00:10.8,RESPONSE,,,,,,,
866,289,55:25.1,RISK,,,,,,,
867,289,16:02.4,APPROVED,PLASTIC,48,18300,40,,,
868,289,55:59.6,DELIVERED,,,,,,53100,2
869,290,48:02.6,RESPONSE,,,,,,,
870,290,31:28.9,RISK,,,,,,,
871,290,38:06.2,REJECTED,USAGE,,,,,,
872,293,00:00.0,,,,,,,,
873,294,25:25.0,RESPONSE,,,,,,,
874,294,59:02.0,RISK,,,,,,,
875,294,17:17.3,APPROVED,DIGITAL,49,6500,44,,,
876,294,22:32.6,,,,,,73.2393127,,
877,297,14:02.7,RESPONSE,,,,,,,
878,297,49:45.8,RISK,,,,,,,
879,297,27:55.7,REJECTED,MOP,,,,,,
880,298,36:32.6,RESPONSE,,,,,,,
881,298,06:31.8,RISK,,,,,,,
882,298,28:23.4,APPROVED,PLASTIC,36,2800,41,,,
883,298,49:48.2,DELIVERED,,,,,,11560,1
884,298,45:37.0,,,,,,24.62138028,,
885,298,13:48.3,,,,,,169749.438,,
886,299,50:48.9,RESPONSE,,,,,,,
887,299,07:02.6,RISK,,,,,,,
888,299,09:18.4,APPROVED,PLASTIC,41,7100,32,,,
889,299,53:19.3,DELIVERED,,,,,,64000,2
890,299,07:34.4,,,,,,417.7173397,,
891,299,33:20.9,,,,,,300.8985468,,
892,299,11:53.9,,,,,,2301.509355,,
893,300,00:00.0,,,,,,,,
894,301,10:30.6,RESPONSE,,,,,,,
895,301,58:25.0,RISK,,,,,,,
896,301,05:18.8,APPROVED,DIGITAL,49,7200,30,,,
897,301,10:09.3,,,,,,83.92793961,,
898,301,35:43.1,,,,,,13098.94868,,
899,301,26:03.1,,,,,,45164.03408,,
900,302,00:00.0,,,,,,,,
901,303,00:00.0,,,,,,,,
902,304,00:00.0,,,,,,,,
903,305,00:00.0,,,,,,,,
904,308,05:30.2,RESPONSE,,,,,,,
905,308,07:21.2,RISK,,,,,,,
906,308,37:16.4,APPROVED,PLASTIC,38,21800,49,,,
907,308,10:21.0,DELIVERED,,,,,,44100,0
908,308,13:25.2,,,,,,1241.036623,,
909,308,02:20.6,,,,,,385.6764968,,
910,309,24:35.0,RESPONSE,,,,,,,
911,309,12:57.5,RISK,,,,,,,
912,309,26:03.7,APPROVED,DIGITAL,37,12000,41,,,
913,309,47:15.8,,,,,,53.35861156,,
914,309,27:36.9,,,,,,4352.454783,,
915,311,06:35.8,RESPONSE,,,,,,,
916,311,33:41.3,RISK,,,,,,,
917,311,38:51.6,REJECTED,USAGE,,,,,,
918,312,56:59.1,RESPONSE,,,,,,,
919,312,57:52.1,RISK,,,,,,,
920,312,24:26.2,REJECTED,INCOME,,,,,,
921,313,34:25.3,RESPONSE,,,,,,,
922,313,13:05.8,RISK,,,,,,,
923,313,23:44.6,APPROVED,DIGITAL,33,4200,48,,,
924,313,10:49.1,,,,,,47.32843507,,
925,313,57:47.4,,,,,,5314.111972,,
926,313,34:17.2,,,,,,77.72651049,,
927,314,02:40.4,RESPONSE,,,,,,,
928,314,11:37.0,RISK,,,,,,,
929,314,01:54.0,APPROVED,DIGITAL,33,3600,36,,,
930,314,18:21.7,,,,,,5.514253027,,
931,314,04:20.0,,,,,,58.12022018,,
932,314,37:34.9,,,,,,5709.740155,,
933,314,39:47.2,,,,,,748.8879353,,
934,316,08:10.7,RESPONSE,,,,,,,
935,316,02:17.5,RISK,,,,,,,
936,316,06:58.2,REJECTED,MOP,,,,,,
937,317,43:25.0,RESPONSE,,,,,,,
938,317,59:21.2,RISK,,,,,,,
939,317,26:03.8,REJECTED,MOP,,,,,,
940,318,31:45.4,RESPONSE,,,,,,,
941,318,50:55.8,RISK,,,,,,,
942,318,40:16.5,APPROVED,PLASTIC,43,7300,35,,,
943,318,06:51.8,DELIVERED,,,,,,53100,1
944,318,56:31.0,,,,,,26.46387398,,
945,318,58:35.0,,,,,,42.16467677,,
946,319,00:00.0,,,,,,,,
947,320,04:14.9,RESPONSE,,,,,,,
948,320,47:35.1,RISK,,,,,,,
949,320,41:12.1,REJECTED,USAGE,,,,,,
950,321,00:00.0,,,,,,,,
951,322,04:20.1,RESPONSE,,,,,,,
952,322,20:34.3,RISK,,,,,,,
953,322,07:39.4,APPROVED,PLASTIC,37,27100,34,,,
954,322,52:37.3,DELIVERED,,,,,,53100,1
955,322,27:51.4,,,,,,69.60031746,,
956,322,10:44.5,,,,,,134.3977942,,
957,322,13:19.7,,,,,,134.6748742,,
958,322,13:30.1,,,,,,2780.534119,,
959,322,56:39.1,,,,,,69.61039056,,
960,323,25:05.6,RESPONSE,,,,,,,
961,323,40:07.6,RISK,,,,,,,
962,323,08:39.8,APPROVED,PLASTIC,39,37300,42,,,
963,323,24:33.8,DELIVERED,,,,,,53100,2
964,323,46:50.4,,,,,,280.6419324,,
965,323,16:38.5,,,,,,12100.46418,,
966,323,18:44.1,,,,,,9.883649434,,
967,323,28:29.6,,,,,,333.3325564,,
968,323,57:26.2,,,,,,147.1804379,,
969,324,22:10.7,RESPONSE,,,,,,,
970,324,53:52.3,RISK,,,,,,,
971,324,39:11.0,APPROVED,DIGITAL,30,8800,30,,,
972,325,00:00.0,,,,,,,,
973,327,07:25.1,RESPONSE,,,,,,,
974,327,34:53.8,RISK,,,,,,,
975,327,12:56.6,REJECTED,EMPTY,,,,,,
976,329,00:00.0,,,,,,,,
977,332,19:24.6,RESPONSE,,,,,,,
978,332,27:57.3,RISK,,,,,,,
979,332,27:54.3,REJECTED,USAGE,,,,,,
980,333,29:25.2,RESPONSE,,,,,,,
981,333,04:45.5,RISK,,,,,,,
982,333,26:54.1,REJECTED,INCOME,,,,,,
983,334,00:00.0,,,,,,,,
984,338,36:36.4,RESPONSE,,,,,,,
985,338,08:43.6,RISK,,,,,,,
986,338,37:44.9,APPROVED,PLASTIC,33,62600,41,,,
987,338,32:31.6,DELIVERED,,,,,,53100,3
988,338,23:49.9,,,,,,263.1498481,,
989,338,03:07.5,,,,,,15.64718711,,
990,340,00:00.0,,,,,,,,
991,341,42:50.3,RESPONSE,,,,,,,
992,341,38:50.5,RISK,,,,,,,
993,341,22:02.9,APPROVED,PLASTIC,48,600,40,,,
994,341,52:59.9,DELIVERED,,,,,,53100,2
995,341,51:12.1,,,,,,81.06504867,,
996,341,30:55.1,,,,,,535.1519224,,
997,341,29:53.2,,,,,,12.01501215,,
998,341,20:54.0,,,,,,106.247333,,
999,341,59:36.0,,,,,,2606.882883,,
1000,344,00:00.0,,,,,,,,
1001,345,01:10.6,RESPONSE,,,,,,,
1002,345,38:48.5,RISK,,,,,,,
1003,345,06:22.2,APPROVED,PLASTIC,43,10300,39,,,
1004,345,58:09.2,DELIVERED,,,,,,44100,1
1005,345,16:16.4,,,,,,10.01274865,,
1006,345,14:15.1,,,,,,2294.778678,,
1007,345,05:43.4,,,,,,166.2516312,,
1008,345,09:45.5,,,,,,660.7501525,,
1009,345,13:12.8,,,,,,3757.828658,,
1010,347,57:12.1,RESPONSE,,,,,,,
1011,347,58:45.8,RISK,,,,,,,
1012,347,50:34.3,APPROVED,PLASTIC,45,27400,35,,,
1013,347,31:57.6,DELIVERED,,,,,,11560,3
1014,348,35:57.9,RESPONSE,,,,,,,
1015,348,50:13.7,RISK,,,,,,,
1016,348,43:58.9,APPROVED,DIGITAL,44,17700,47,,,
1017,348,17:17.3,,,,,,216.0026677,,
1018,348,46:23.6,,,,,,604.5394007,,
1019,349,38:37.8,RESPONSE,,,,,,,
1020,349,45:07.7,RISK,,,,,,,
1021,349,33:46.1,APPROVED,PLASTIC,35,24700,33,,,
1022,349,12:21.1,DELIVERED,,,,,,11560,2
1023,350,11:53.7,RESPONSE,,,,,,,
1024,350,45:00.7,RISK,,,,,,,
1025,350,04:30.1,APPROVED,PLASTIC,34,18400,34,,,
1026,350,05:10.4,DELIVERED,,,,,,53100,1
1027,351,30:18.2,RESPONSE,,,,,,,
1028,351,37:28.7,RISK,,,,,,,
1029,351,02:32.3,APPROVED,PLASTIC,41,4700,47,,,
1030,351,05:52.5,DELIVERED,,,,,,44620,1
1031,351,21:11.1,,,,,,18.27391789,,
1032,351,37:57.4,,,,,,972.3197765,,
1033,352,00:47.4,RESPONSE,,,,,,,
1034,352,24:40.2,RISK,,,,,,,
1035,352,51:02.8,APPROVED,PLASTIC,35,15500,47,,,
1036,352,17:52.7,DELIVERED,,,,,,44100,3
1037,353,02:29.6,RESPONSE,,,,,,,
1038,353,24:23.6,RISK,,,,,,,
1039,353,15:21.3,APPROVED,PLASTIC,45,900,40,,,
1040,353,50:15.4,DELIVERED,,,,,,64000,2
1041,353,19:43.1,,,,,,111.1235715,,
1042,353,38:21.2,,,,,,841.6253336,,
1043,353,21:12.8,,,,,,42.98850477,,
1044,354,06:30.7,RESPONSE,,,,,,,
1045,354,59:35.2,RISK,,,,,,,
1046,354,15:42.6,APPROVED,PLASTIC,33,100,49,,,
1047,354,16:23.5,DELIVERED,,,,,,64000,2
1048,354,57:46.7,,,,,,2427.528472,,
1049,354,55:21.4,,,,,,722.0479466,,
1050,354,22:01.5,,,,,,38.26879723,,
1051,356,43:47.0,RESPONSE,,,,,,,
1052,356,55:53.8,RISK,,,,,,,
1053,356,17:52.5,REJECTED,INCOME,,,,,,
1054,357,52:30.9,RESPONSE,,,,,,,
1055,357,16:20.5,RISK,,,,,,,
1056,357,23:29.3,REJECTED,EMPTY,,,,,,
1057,360,00:00.0,,,,,,,,
1058,362,39:05.9,RESPONSE,,,,,,,
1059,362,53:08.3,RISK,,,,,,,
1060,362,19:25.5,APPROVED,DIGITAL,46,24500,45,,,
1061,362,27:15.9,,,,,,16650.24069,,
1062,362,43:10.1,,,,,,0.62556979,,
1063,362,26:01.5,,,,,,1280.294336,,
1064,362,35:57.8,,,,,,184.0079622,,
1065,362,32:51.0,,,,,,623.9362459,,
1066,363,00:00.0,,,,,,,,
1067,364,48:47.6,RESPONSE,,,,,,,
1068,364,08:16.3,RISK,,,,,,,
1069,364,38:40.2,APPROVED,DIGITAL,32,9000,37,,,
1070,365,38:42.6,RESPONSE,,,,,,,
1071,365,36:57.9,RISK,,,,,,,
1072,365,02:38.2,REJECTED,MOP,,,,,,
1073,369,59:04.0,RESPONSE,,,,,,,
1074,369,15:39.1,RISK,,,,,,,
1075,369,21:44.1,APPROVED,PLASTIC,36,27100,39,,,
1076,369,49:13.4,DELIVERED,,,,,,11560,3
1077,370,39:59.4,RESPONSE,,,,,,,
1078,370,34:46.8,RISK,,,,,,,
1079,370,02:02.6,APPROVED,PLASTIC,48,3500,46,,,
1080,370,05:39.0,DELIVERED,,,,,,44100,1
1081,370,57:21.1,,,,,,547.0041932,,
1082,370,58:09.5,,,,,,15.65069357,,
1083,370,28:43.7,,,,,,4263.862815,,
1084,370,47:38.6,,,,,,2303.547079,,
1085,375,43:48.4,RESPONSE,,,,,,,
1086,375,50:28.9,RISK,,,,,,,
1087,375,12:06.0,REJECTED,INCOME,,,,,,
1088,376,22:58.0,RESPONSE,,,,,,,
1089,376,53:43.8,RISK,,,,,,,
1090,376,49:27.6,REJECTED,INCOME,,,,,,
1091,377,13:09.1,RESPONSE,,,,,,,
1092,377,52:16.6,RISK,,,,,,,
1093,377,54:29.2,APPROVED,PLASTIC,49,12900,36,,,
1094,377,10:00.3,DELIVERED,,,,,,11560,3
1095,377,16:25.4,,,,,,163.5279565,,
1096,377,23:46.6,,,,,,300.9363883,,
1097,377,03:25.9,,,,,,14.3567168,,
1098,380,41:17.0,RESPONSE,,,,,,,
1099,380,18:57.8,RISK,,,,,,,
1100,380,27:31.1,APPROVED,DIGITAL,32,17900,47,,,
1101,380,28:23.3,,,,,,2914.032588,,
1102,380,13:06.5,,,,,,476.2940173,,
1103,380,57:02.4,,,,,,5.405972879,,
1104,380,41:36.2,,,,,,21.58285311,,
1105,380,03:38.5,,,,,,1690.562145,,
1106,381,43:22.1,RESPONSE,,,,,,,
1107,381,45:55.3,RISK,,,,,,,
1108,381,06:41.3,APPROVED,PLASTIC,34,14200,33,,,
1109,381,09:54.7,DELIVERED,,,,,,64000,3
1110,381,56:22.4,,,,,,83.17080162,,
1111,381,35:52.1,,,,,,613.0064702,,
1112,382,00:00.0,,,,,,,,
1113,385,03:58.8,RESPONSE,,,,,,,
1114,385,48:12.8,RISK,,,,,,,
1115,385,25:03.4,APPROVED,DIGITAL,42,2400,32,,,
1116,386,24:25.7,RESPONSE,,,,,,,
1117,386,29:22.6,RISK,,,,,,,
1118,386,54:12.7,REJECTED,EMPTY,,,,,,
1119,387,15:06.7,RESPONSE,,,,,,,
1120,387,05:47.1,RISK,,,,,,,
1121,387,07:18.6,APPROVED,PLASTIC,31,21900,46,,,
1122,387,08:27.1,DELIVERED,,,,,,11560,2
1123,387,16:21.9,,,,,,9606.997782,,
1124,387,08:11.3,,,,,,539.2041725,,
1125,387,01:12.0,,,,,,5323.686821,,
1126,387,12:11.8,,,,,,384.4167956,,
1127,387,51:51.1,,,,,,825.8405218,,
1128,388,24:52.4,RESPONSE,,,,,,,
1129,388,43:42.1,RISK,,,,,,,
1130,388,44:18.5,APPROVED,DIGITAL,44,5700,35,,,
1131,388,35:08.2,,,,,,98294.29514,,
1132,388,56:29.2,,,,,,572.387149,,
1133,392,43:12.7,RESPONSE,,,,,,,
1134,392,20:26.1,RISK,,,,,,,
